"id","house_id","city_name","rooms","cost","tweet_id","c_counter"
1496,1690050,"Bilbao",3,669,"1356123560574595079",0
1497,1375294,"Barcelona",2,810,"1356124696237002752",0
1498,961529,"Oviedo",1,560,"1356125580144553990",0
1499,367308,"Bilbao",5,1199,"1356126212775686144",0
1500,503204,"Oviedo",5,1260,"1356127599999774723",0
1501,642694,"Ibiza",5,833,"1356128232433717248",0
1502,1069048,"Madrid",3,1151,"1356129619536211976",0
1503,1773519,"Bilbao",2,956,"1356130755257249794",0
1504,1442662,"Barcelona",1,1367,"1356131639139643396",0
1505,394748,"Valencia",5,1256,"1356133026300833792",0
1506,1202,"Madrid",3,1416,"1356133406761955331",0
1507,1065390,"Sevilla",3,442,"1356134039296630785",0
1508,778600,"Madrid",4,1419,"1356134923422334976",0
1509,652359,"Bilbao",3,1383,"1356135303724077057",0
1510,1070199,"Ibiza",5,824,"1356135940851429376",0
1511,1849635,"Valencia",4,1187,"1356136824968765441",0
1512,1801487,"Bilbao",5,771,"1356137457297842176",0
1513,1180960,"Bilbao",4,591,"1356138593044090883",0
1514,887454,"Madrid",4,1192,"1356139476964274178",0
1515,899484,"Ibiza",1,438,"1356140612517507075",0
1516,550465,"Oviedo",4,1127,"1356141748389556224",0
1517,493784,"Ibiza",2,1170,"1356142884018388992",0
1518,1026163,"Ibiza",4,1314,"1356143516611710977",0
1519,1299456,"Valencia",5,1274,"1356143896972156928",0
1520,1925634,"Valencia",1,620,"1356145033087483904",0
1521,345047,"Barcelona",5,783,"1356145917116764162",0
1522,1146384,"Sevilla",3,442,"1356146801183744001",0
1523,1369935,"Madrid",5,1073,"1356147433261117443",0
1524,762192,"Barcelona",3,886,"1356148065787207681",0
1525,1267116,"Madrid",3,845,"1356149453254766593",0
1526,1180504,"Valencia",4,569,"1356150337367920640",0
1527,1063806,"Madrid",4,1491,"1356150969717944320",0
1528,995748,"Bilbao",1,593,"1356151853533310981",0
1529,215699,"Valencia",2,1415,"1356152737503850497",0
1530,918946,"Sevilla",3,638,"1356153873359134721",0
1531,732324,"Bilbao",1,557,"1356154505839185929",0
1532,1477319,"Barcelona",3,1031,"1356155390258540546",0
1533,1544148,"Ibiza",1,837,"1356156525748826114",0
1534,452180,"Valencia",1,528,"1356157914113826819",0
1535,1904206,"Sevilla",4,722,"1356158546686205952",0
1536,1517331,"Valencia",3,891,"1356159933968953345",0
1537,816644,"Barcelona",2,1141,"1356161069878800384",0
1538,1517080,"Barcelona",2,1211,"1356161953996091392",0
1539,1571108,"Bilbao",5,1395,"1356163089713008640",0
1540,932713,"Ibiza",1,1004,"1356164225480196097",0
1541,1652784,"Valencia",4,445,"1356165612884664322",0
1542,2023517,"Barcelona",5,906,"1356166748802863104",0
1543,1101418,"Valencia",5,728,"1356168136324743169",0
1544,606299,"Oviedo",5,847,"1356169020303663104",0
1545,1648331,"Sevilla",1,507,"1356169652737609729",0
1546,1163592,"Sevilla",4,1333,"1356171040125300736",0
1547,1882820,"Oviedo",3,1276,"1356172427529773056",0
1548,1194378,"Oviedo",1,674,"1356173563275964417",0
1549,903473,"Madrid",4,498,"1356174950852247552",0
1550,1210773,"Madrid",3,875,"1356176338600792064",0
1551,1269273,"Oviedo",2,422,"1356177725598429184",0
1552,1139410,"Sevilla",2,1366,"1356178609292120064",0
1553,802297,"Bilbao",4,1468,"1356179241646350337",0
1554,1039168,"Ibiza",2,1180,"1356180377535193093",0
1555,725783,"Valencia",2,1133,"1356181764839006210",0
1556,1119576,"Barcelona",2,1454,"1356182397096783872",0
1557,1073449,"Barcelona",5,1270,"1356183784660606977",0
1558,535275,"Madrid",3,639,"1356184920713015298",0
1559,1860068,"Madrid",2,1220,"1356186308192980993",0
1560,44914,"Ibiza",2,1050,"1356187192402567168",0
1561,1430333,"Sevilla",1,819,"1356187572825968642",0
1562,177396,"Madrid",5,1367,"1356188457039769605",0
1563,734397,"Ibiza",3,1119,"1356189592748236802",0
1564,121953,"Barcelona",5,1011,"1356190225043742725",0
1565,1408756,"Sevilla",5,882,"1356190857343488000",0
1566,45950,"Barcelona",4,890,"1356191992850558983",0
1567,1799261,"Madrid",5,626,"1356193380288647168",0
1568,180713,"Barcelona",3,747,"1356194767613341698",0
1569,1251315,"Valencia",1,1443,"1356195651810451458",0
1570,1397454,"Ibiza",3,751,"1356197038845734914",0
1571,2059877,"Madrid",5,496,"1356198426363494400",0
1572,1980026,"Ibiza",2,683,"1356199310275325954",0
1573,1095815,"Valencia",5,666,"1356200194501652483",0
1574,854349,"Oviedo",5,1467,"1356201078786719744",0
1575,890954,"Valencia",1,524,"1356202466107392006",0
1576,1481147,"Oviedo",2,738,"1356203098696519682",0
1577,414413,"Bilbao",2,717,"1356203479140855816",0
1578,612011,"Valencia",5,1085,"1356204111268630532",0
1579,394367,"Ibiza",2,493,"1356204995172032514",0
1580,580084,"Bilbao",1,423,"1356205627585003522",0
1581,1802424,"Bilbao",5,1092,"1356206763360608257",0
1582,1924686,"Valencia",3,692,"1356207395878432773",0
1583,1609714,"Oviedo",1,1301,"1356208027913904128",0
1584,421502,"Oviedo",4,1193,"1356209415544827905",0
1585,1275376,"Bilbao",5,969,"1356210551291060224",0
1586,1258950,"Valencia",2,1265,"1356211938880081922",0
1587,1249733,"Oviedo",3,1447,"1356212823093870592",0
1588,1374104,"Ibiza",4,449,"1356213959112667139",0
1589,1439530,"Ibiza",2,1251,"1356215094829592577",0
1590,1997771,"Ibiza",1,571,"1356215727410315265",0
1591,1716931,"Ibiza",5,984,"1356217114860859396",0
1592,1720692,"Ibiza",5,777,"1356218250984611841",0
1593,819896,"Ibiza",4,981,"1356219135299088387",0
1594,277737,"Oviedo",3,785,"1356220019483541504",0
1595,699417,"Bilbao",5,662,"1356221155410124801",0
1596,476471,"Madrid",1,730,"1356222291072450562",0
1597,1051421,"Bilbao",2,460,"1356222923401527296",0
1598,469575,"Sevilla",2,436,"1356224310864728070",0
1599,1835776,"Bilbao",4,844,"1356225194684276736",0
1600,276620,"Sevilla",3,1099,"1356226078818373633",0
1601,1423657,"Ibiza",3,777,"1356227466222776329",0
1602,1440164,"Ibiza",2,465,"1356228350335979522",0
1603,1950841,"Ibiza",2,1220,"1356229234331680771",0
1604,1398380,"Madrid",2,1001,"1356230621723557891",0
1605,53475,"Madrid",1,527,"1356232008855396352",0
1606,490763,"Sevilla",5,611,"1356232641230610432",0
1607,184919,"Sevilla",4,1009,"1356233776783912961",0
1608,571953,"Ibiza",4,644,"1356234157031092226",0
1609,752538,"Oviedo",2,1317,"1356234789653798919",0
1610,940615,"Sevilla",2,812,"1356235925769121793",0
1611,340482,"Ibiza",2,848,"1356236809945145344",0
1612,1763222,"Ibiza",1,1070,"1356237190414692356",0
1613,917980,"Ibiza",2,676,"1356238577777205252",0
1614,126290,"Bilbao",2,971,"1356239964900646915",0
1615,1311844,"Ibiza",5,490,"1356241100529348616",0
1616,269871,"Ibiza",2,891,"1356242236858576896",0
1617,1332595,"Oviedo",3,1139,"1356243120829161473",0
1618,709451,"Madrid",2,837,"1356244004497743872",0
1619,849017,"Bilbao",1,473,"1356244385256656896",0
1620,1848033,"Sevilla",1,795,"1356245269126512652",0
1621,673312,"Barcelona",3,1248,"1356246153248055297",0
1622,366688,"Valencia",3,1386,"1356246785329651712",0
1623,2014728,"Bilbao",3,1231,"1356247669983780864",0
1624,1692368,"Valencia",2,425,"1356248554340282373",0
1625,1023299,"Madrid",2,523,"1356249186619043841",0
1626,100205,"Madrid",1,1195,"1356250322344280065",0
1627,1930682,"Bilbao",2,449,"1356251709551554560",0
1628,712329,"Madrid",3,509,"1356252845369143305",0
1629,575543,"Bilbao",3,1144,"1356253477924646917",0
1630,1618194,"Valencia",4,619,"1356254613696098304",0
1631,1796665,"Oviedo",3,842,"1356255497884737538",0
1632,59514,"Bilbao",1,1415,"1356256885222105088",0
1633,1634738,"Oviedo",2,619,"1356258272479735810",0
1634,1924400,"Madrid",4,763,"1356259408146296843",0
1635,748179,"Oviedo",1,815,"1356260544286756865",0
1636,608762,"Sevilla",3,413,"1356261931661873154",0
1637,1680447,"Valencia",4,718,"1356263067626196992",0
1638,792307,"Oviedo",3,747,"1356264203498172418",0
1639,972863,"Valencia",5,753,"1356265339479334916",0
1640,586697,"Sevilla",3,917,"1356266475175227399",0
1641,1727908,"Barcelona",4,1083,"1356267359250636802",0
1642,270113,"Ibiza",1,833,"1356267991638409217",0
1643,2090295,"Barcelona",4,766,"1356269379617435648",0
1644,534818,"Ibiza",5,445,"1356270515460186112",0
1645,1480258,"Bilbao",5,1224,"1356271651298693122",0
1646,539042,"Valencia",4,737,"1356272283652935685",0
1647,82358,"Bilbao",1,1241,"1356272915944235008",0
1648,276474,"Valencia",3,932,"1356273548378169345",0
1649,383694,"Valencia",1,1083,"1356274935602290692",0
1650,1600775,"Sevilla",3,436,"1356276071805693957",0
1651,1299523,"Sevilla",1,634,"1356277207715479555",0
1652,1983841,"Bilbao",1,902,"1356278594662707208",0
1653,470692,"Madrid",1,896,"1356279730702589963",0
1654,2003060,"Madrid",2,1219,"1356280362868105218",0
1655,1540984,"Ibiza",3,706,"1356281750377394177",0
1656,141360,"Bilbao",2,768,"1356282634637344773",0
1657,1800625,"Madrid",1,614,"1356283518956023808",0
1658,1866714,"Sevilla",4,581,"1356284151327039494",0
1659,2297,"Ibiza",3,911,"1356285287048097792",0
1660,87827,"Valencia",1,1379,"1356285919511392259",0
1661,1323744,"Oviedo",2,1019,"1356287307175833608",0
1662,338711,"Ibiza",4,985,"1356287939970531329",0
1663,530995,"Sevilla",3,1201,"1356288572534489095",0
1664,1985355,"Oviedo",5,1040,"1356289960429678596",0
1665,26401,"Madrid",4,699,"1356291347884486658",0
1666,328393,"Oviedo",5,566,"1356291980855275522",0
1667,1309242,"Valencia",5,1054,"1356293368049934336",0
1668,1788807,"Madrid",4,819,"1356294000760782848",0
1669,1097114,"Barcelona",2,769,"1356295136465063945",0
1670,419349,"Madrid",1,435,"1356296524116983810",0
1671,239060,"Bilbao",4,1207,"1356297408402104320",0
1672,1563366,"Sevilla",4,1020,"1356298292477505544",0
1673,1749407,"Oviedo",1,491,"1356299428102070273",0
1674,115716,"Valencia",3,645,"1356300312286474240",0
1675,213383,"Valencia",3,959,"1356301196575830016",0
1676,1028233,"Barcelona",3,1486,"1356301828728754179",0
1677,680527,"Madrid",5,867,"1356302964495970308",0
1678,240582,"Bilbao",5,1011,"1356304100279857157",0
1679,800548,"Valencia",5,601,"1356304984481148929",0
1680,2028625,"Valencia",3,725,"1356305616738918401",0
1681,863663,"Barcelona",1,768,"1356306249340616705",0
1682,638239,"Sevilla",2,753,"1356307636967387137",0
1683,1375239,"Barcelona",4,1240,"1356309024539615234",0
1684,1442245,"Bilbao",4,1092,"1356310412103475202",0
1685,1962277,"Madrid",4,1435,"1356311799474364423",0
1686,412514,"Ibiza",5,963,"1356312683574910977",0
1687,1188560,"Oviedo",3,1123,"1356313316222709764",0
1688,1640170,"Barcelona",3,759,"1356314200566542336",0
1689,948489,"Barcelona",3,1195,"1356315336526721027",0
1690,269327,"Sevilla",4,505,"1356316472289734658",0
1691,1365926,"Barcelona",1,975,"1356317859920670725",0
1692,1246463,"Barcelona",4,1135,"1356318492560158721",0
1693,451655,"Bilbao",4,1036,"1356319879662596101",0
1694,597212,"Madrid",3,1129,"1356321015454982144",0
1695,2012749,"Valencia",4,470,"1356321647926636544",0
1696,1263402,"Bilbao",1,818,"1356322280629018626",0
1697,486717,"Valencia",2,1394,"1356322913176190983",0
1698,1028656,"Valencia",1,1106,"1356323797092196352",0
1699,547766,"Madrid",1,543,"1356324681347903488",0
1700,1178121,"Sevilla",1,555,"1356325817157091338",0
1701,159434,"Oviedo",3,788,"1356326953079492614",0
1702,1003530,"Bilbao",4,725,"1356327837502988289",0
1703,404768,"Oviedo",2,1301,"1356329225129762818",0
1704,925606,"Bilbao",4,1187,"1356329857697902595",0
1705,312581,"Ibiza",1,871,"1356330490358358018",0
1706,1824145,"Oviedo",2,1005,"1356331374643466241",0
1707,110720,"Bilbao",2,744,"1356332762312171526",0
1708,973255,"Bilbao",3,1153,"1356334149867610113",0
1709,549441,"Ibiza",5,414,"1356334782372864000",0
1710,1384679,"Barcelona",3,1397,"1356335666586644481",0
1711,1185068,"Madrid",2,1316,"1356337054221791232",0
1712,872845,"Barcelona",5,467,"1356337938246852613",0
1713,570577,"Madrid",3,822,"1356339325764595714",0
1714,1012640,"Bilbao",5,534,"1356340209902870530",0
1715,1493190,"Madrid",5,612,"1356341597680644096",0
1716,1557119,"Sevilla",2,1155,"1356342230261374981",0
1717,171465,"Valencia",5,1382,"1356342862775013377",0
1718,2062570,"Barcelona",5,639,"1356343998554771459",0
1719,1592556,"Bilbao",3,1275,"1356344631101956096",0
1720,1515870,"Oviedo",3,725,"1356345515110244352",0
1721,143364,"Ibiza",2,1114,"1356346147774849026",0
1722,2081446,"Valencia",5,995,"1356347283705634824",0
1723,763003,"Madrid",5,417,"1356348419174969346",0
1724,511291,"Sevilla",4,1073,"1356349303288164352",0
1725,1198736,"Sevilla",5,830,"1356350439214755846",0
1726,1370341,"Madrid",1,997,"1356351071849951234",0
1727,1541686,"Sevilla",1,565,"1356352207839485954",0
1728,1034935,"Oviedo",3,595,"1356353343619280901",0
1729,1743727,"Oviedo",5,1366,"1356354228680351746",0
1730,984453,"Sevilla",2,861,"1356354861315616770",0
1731,379252,"Ibiza",2,932,"1356356248330006531",0
1732,1250564,"Ibiza",3,463,"1356357132686393346",0
1733,349649,"Valencia",5,1083,"1356358268617170944",0
1734,1741210,"Sevilla",5,1066,"1356359404237549568",0
1735,806697,"Valencia",5,607,"1356360288434610183",0
1736,740428,"Bilbao",2,1033,"1356360920889487361",0
1737,1464636,"Bilbao",4,1018,"1356362308226838528",0
1738,1080621,"Oviedo",2,731,"1356362940375568384",0
1739,645042,"Madrid",5,929,"1356364076100820994",0
1740,636353,"Oviedo",1,1063,"1356365463979175937",0
1741,1912378,"Barcelona",3,476,"1356366348134322189",0
1742,59305,"Valencia",3,465,"1356367484224499712",0
1743,2045189,"Valencia",2,1306,"1356368368551432193",0
1744,698308,"Oviedo",5,1178,"1356369504452882440",0
1745,1010345,"Madrid",1,599,"1356370388767420418",0
1746,121865,"Oviedo",5,703,"1356371272947609607",0
1747,973824,"Sevilla",5,1419,"1356372408849084416",0
1748,464681,"Bilbao",2,483,"1356373292781867016",0
1749,1920103,"Bilbao",1,458,"1356374428578414593",0
1750,140664,"Ibiza",1,1290,"1356375061033320453",0
1751,1566025,"Oviedo",5,662,"1356375945347739649",0
1752,1281024,"Barcelona",4,914,"1356376577777479680",0
1753,42739,"Ibiza",4,1159,"1356377210383433730",0
1754,249996,"Valencia",3,411,"1356377842678968321",0
1755,1453982,"Bilbao",5,1500,"1356379230142148613",0
1756,1692763,"Barcelona",4,761,"1356380114418880513",0
1757,446591,"Barcelona",1,886,"1356380747100266499",0
1758,228406,"Madrid",3,1165,"1356381631205027843",0
1759,110190,"Sevilla",5,1303,"1356382515100061696",0
1760,735679,"Oviedo",3,1209,"1356383650967924737",0
1761,1842857,"Madrid",5,849,"1356384283108274182",0
1762,1434993,"Barcelona",5,1217,"1356385670684696576",0
1763,1428302,"Bilbao",3,734,"1356387058173014017",0
1764,223034,"Valencia",5,755,"1356387690619539459",0
1765,13948,"Valencia",4,998,"1356388826248335363",0
1766,1709712,"Bilbao",2,818,"1356389961990287361",0
1767,241506,"Madrid",5,1206,"1356390846023794688",0
1768,1121255,"Sevilla",2,1000,"1356391478302539778",0
1769,355109,"Barcelona",2,884,"1356392865866375172",0
1770,553374,"Madrid",5,701,"1356394001709039622",0
1771,55743,"Oviedo",4,413,"1356394885918707717",0
1772,1302292,"Bilbao",5,1281,"1356396273037959169",0
1773,1401706,"Valencia",4,648,"1356396905383796737",0
1774,529205,"Barcelona",5,1328,"1356397789442404359",0
1775,2051457,"Barcelona",2,457,"1356398422102827008",0
1776,1590079,"Bilbao",4,616,"1356399054603898884",0
1777,523124,"Valencia",5,1017,"1356400190509449216",0
1778,1483636,"Sevilla",2,907,"1356401074685538309",0
1779,1487751,"Oviedo",1,1175,"1356401707085942785",0
1780,1770645,"Bilbao",2,1179,"1356402842882482176",0
1781,1683268,"Valencia",5,1225,"1356403727138234368",0
1782,1691904,"Madrid",2,519,"1356404862917947392",0
1783,1694218,"Ibiza",5,1176,"1356405495372931072",0
1784,579021,"Bilbao",1,832,"1356406379150503936",0
1785,133982,"Ibiza",3,1118,"1356407514800279558",0
1786,675496,"Valencia",5,1260,"1356408902242471937",0
1787,927238,"Madrid",3,1097,"1356409786548580352",0
1788,1948870,"Sevilla",3,1200,"1356411173944619009",0
1789,281363,"Madrid",1,1227,"1356412058158399491",0
1790,1176269,"Oviedo",4,484,"1356412690890170369",0
1791,1436546,"Ibiza",3,1029,"1356413071384846337",0
1792,665690,"Oviedo",3,1427,"1356414458722189317",0
1793,999361,"Bilbao",5,600,"1356415594627760129",0
1794,1526693,"Bilbao",1,1158,"1356416982325821440",0
1795,494055,"Ibiza",2,1294,"1356417614763933697",0
1796,1695652,"Sevilla",3,1248,"1356418498860318721",0
1797,173515,"Bilbao",5,1417,"1356419886411640834",0
1798,441051,"Sevilla",2,611,"1356421273845460992",0
1799,278779,"Bilbao",4,1147,"1356422158076030977",0
1800,671699,"Barcelona",4,1251,"1356423293860016128",0
1801,180998,"Ibiza",4,685,"1356424429606207488",0
1802,260106,"Madrid",1,549,"1356425062224642051",0
1803,1343179,"Bilbao",1,548,"1356425946606292994",0
1804,1763709,"Ibiza",5,546,"1356427082604118016",0
1805,199128,"Barcelona",2,1389,"1356427966834688002",0
1806,825599,"Bilbao",2,919,"1356429354461446145",0
1807,1657089,"Bilbao",2,1430,"1356430741945606145",0
1808,2033266,"Barcelona",1,684,"1356432129526272001",0
1809,1049921,"Sevilla",5,1348,"1356433265444458496",0
1810,1274958,"Sevilla",5,1155,"1356434401400340487",0
1811,289259,"Ibiza",5,966,"1356435285660303361",0
1812,31825,"Bilbao",5,1221,"1356436421641404416",0
1813,695776,"Valencia",4,660,"1356437557106642946",0
1814,1214677,"Ibiza",4,694,"1356438693058404352",0
1815,1204750,"Ibiza",4,983,"1356440080366383104",0
1816,725335,"Barcelona",3,643,"1356441468190228481",0
1817,1935148,"Barcelona",1,1071,"1356442352458555393",0
1818,1169639,"Barcelona",3,803,"1356443488129347586",0
1819,1417787,"Barcelona",1,1070,"1356444624185937921",0
1820,1345717,"Oviedo",3,1181,"1356445508307419136",0
1821,1420291,"Bilbao",5,672,"1356446140724568068",0
1822,888080,"Valencia",1,1450,"1356447276592431111",0
1823,426779,"Oviedo",3,1146,"1356448412435156995",0
1824,14643,"Ibiza",1,976,"1356449548198170626",0
1825,1642067,"Oviedo",5,671,"1356450432332226562",0
1826,1470247,"Ibiza",2,629,"1356451064732647424",0
1827,984866,"Madrid",5,933,"1356452200449458176",0
1828,1326281,"Madrid",1,988,"1356452580973502464",0
1829,446072,"Barcelona",2,721,"1356453465464201217",0
1830,1674825,"Bilbao",5,504,"1356454601210417152",0
1831,605915,"Madrid",3,462,"1356455988774260736",0
1832,100456,"Madrid",2,1351,"1356457376061218821",0
1833,362633,"Oviedo",2,473,"1356458763486658560",0
1834,1575609,"Sevilla",5,663,"1356459899413295105",0
1835,1131113,"Sevilla",2,1468,"1356461286935166976",0
1836,763959,"Madrid",5,496,"1356461919411064834",0
1837,2066069,"Barcelona",1,918,"1356462803444457477",0
1838,121988,"Barcelona",4,620,"1356464190832140289",0
1839,70271,"Valencia",4,1175,"1356464823412924416",0
1840,769401,"Sevilla",1,701,"1356465959452758021",0
1841,826880,"Bilbao",1,777,"1356467346920112131",0
1842,166987,"Madrid",5,742,"1356467979467313153",0
1843,533911,"Sevilla",2,1084,"1356469115184111617",0
1844,1520351,"Bilbao",2,1078,"1356469999360237569",0
1845,1192331,"Oviedo",1,1220,"1356470631697645568",0
1846,1729566,"Barcelona",4,775,"1356471264341336064",0
1847,396858,"Madrid",1,1495,"1356471896737513472",0
1848,2053910,"Ibiza",4,820,"1356472780791906305",0
1849,244794,"Valencia",1,1359,"1356474168242503681",0
1850,181636,"Sevilla",1,977,"1356475051961417729",0
1851,1574196,"Oviedo",1,450,"1356476439307116544",0
1852,377515,"Oviedo",4,1414,"1356477071258714112",0
1853,1437119,"Ibiza",1,1093,"1356478207017578496",0
1854,1123102,"Bilbao",1,411,"1356479594493280256",0
1855,87780,"Madrid",4,962,"1356480227082457090",0
1856,179733,"Barcelona",2,1056,"1356481363029987328",0
1857,858253,"Barcelona",5,921,"1356482498599993348",0
1858,204348,"Madrid",1,1451,"1356483634493022209",0
1859,631665,"Madrid",3,923,"1356484518530719744",0
1860,1571086,"Ibiza",1,914,"1356485151082086402",0
1861,1794634,"Bilbao",3,1330,"1356485783792676869",0
1862,1056786,"Bilbao",4,770,"1356486164518227969",0
1863,1764517,"Madrid",3,1088,"1356487300537081856",0
1864,113727,"Ibiza",2,550,"1356487933159735297",0
1865,1620983,"Sevilla",1,405,"1356488817126105089",0
1866,1103411,"Valencia",3,623,"1356489953367257088",0
1867,1778030,"Valencia",1,1325,"1356491340541026305",0
1868,1222925,"Ibiza",5,600,"1356492476450803715",0
1869,1182749,"Ibiza",3,564,"1356493612360617988",0
1870,274225,"Bilbao",4,1198,"1356494496729616384",0
1871,1516099,"Valencia",5,1338,"1356495129033519106",0
1872,1170367,"Oviedo",1,919,"1356496264704229376",0
1873,709729,"Bilbao",1,920,"1356496897242988545",0
1874,904672,"Sevilla",4,1393,"1356498284769067016",0
1875,1645367,"Bilbao",2,705,"1356499672584626176",0
1876,363440,"Barcelona",3,761,"1356501060110671872",0
1877,1301432,"Bilbao",2,548,"1356502196028923905",0
1878,1785349,"Bilbao",4,1043,"1356503583101968384",0
1879,1612120,"Sevilla",5,556,"1356504467177406465",0
1880,946541,"Madrid",2,1206,"1356505099804246018",0
1881,942001,"Sevilla",1,1445,"1356506235500179456",0
1882,219199,"Madrid",4,938,"1356507370973716480",0
1883,494854,"Oviedo",4,799,"1356508758311137282",0
1884,620690,"Valencia",2,771,"1356509642440982528",0
1885,628930,"Madrid",2,1079,"1356511029979537408",0
1886,14418,"Bilbao",2,610,"1356511662740799488",0
1887,2081390,"Oviedo",1,1025,"1356513050103226370",0
1888,225917,"Bilbao",4,460,"1356514186038284288",0
1889,1890058,"Valencia",2,459,"1356514818077970432",0
1890,173622,"Ibiza",4,569,"1356515953954205697",0
1891,475863,"Ibiza",3,1218,"1356517341044039683",0
1892,173083,"Bilbao",1,1461,"1356518477050355719",0
1893,730406,"Madrid",4,1335,"1356519361218039809",0
1894,1023726,"Barcelona",3,720,"1356520245410865153",0
1895,227264,"Sevilla",5,1062,"1356521129662238721",0
1896,1640855,"Valencia",3,1146,"1356522013574258688",0
1897,1192051,"Oviedo",2,981,"1356522897767071747",0
1898,524112,"Ibiza",2,562,"1356524033576214533",0
1899,468588,"Bilbao",2,1093,"1356525421081296897",0
1900,1855355,"Oviedo",4,1092,"1356526305068605441",0
1901,1366947,"Madrid",1,1315,"1356527189097918464",0
1902,366621,"Valencia",1,822,"1356528324814786563",0
1903,798094,"Valencia",5,879,"1356529460674183169",0
1904,1103855,"Bilbao",4,1200,"1356530093187825665",0
1905,1849127,"Bilbao",4,603,"1356530977279983618",0
1906,1773840,"Barcelona",4,1074,"1356531609776885765",0
1907,1520738,"Ibiza",5,1384,"1356532494418534401",0
1908,337778,"Madrid",5,1393,"1356533378095456256",0
1909,1937043,"Ibiza",3,995,"1356534010776797185",0
1910,111731,"Bilbao",3,657,"1356535398399361025",0
1911,1899226,"Barcelona",5,785,"1356536282541944834",0
1912,1473787,"Ibiza",2,1448,"1356537669828894721",0
1913,1895606,"Ibiza",2,917,"1356538805461868545",0
1914,72309,"Barcelona",3,901,"1356539941350686720",0
1915,602469,"Ibiza",4,770,"1356540573923049473",0
1916,716969,"Madrid",2,1225,"1356540954501656579",0
1917,2086442,"Barcelona",2,1070,"1356542341973217280",0
1918,1555770,"Oviedo",4,824,"1356543729537060864",0
1919,1492808,"Oviedo",3,1136,"1356545116580765698",0
1920,351075,"Ibiza",5,499,"1356545748960219137",0
1921,351288,"Barcelona",3,1494,"1356546632989433858",0
1922,475573,"Barcelona",4,911,"1356548020322590720",0
1923,284600,"Sevilla",3,1249,"1356548652932694016",0
1924,1847334,"Madrid",2,951,"1356549788758659074",0
1925,1947023,"Sevilla",1,1087,"1356551176196661253",0
1926,517164,"Ibiza",1,1324,"1356552060381126656",0
1927,1651066,"Ibiza",2,460,"1356553196139855874",0
1928,1794848,"Bilbao",3,566,"1356554332066504707",0
1929,1081216,"Bilbao",1,523,"1356554712389148673",0
1930,1790415,"Bilbao",2,514,"1356555345066344453",0
1931,602210,"Ibiza",3,468,"1356555977399623681",0
1932,1314927,"Valencia",1,1320,"1356556861495984128",0
1933,465914,"Barcelona",5,834,"1356557745701474304",0
1934,1807376,"Oviedo",1,1483,"1356559133131079681",0
1935,1365991,"Ibiza",1,690,"1356560268885594112",0
1936,1790463,"Sevilla",2,741,"1356560901583872001",0
1937,1094912,"Barcelona",2,873,"1356561534151974912",0
1938,1000827,"Barcelona",2,1111,"1356562670003044352",0
1939,1448718,"Ibiza",5,466,"1356563302290186241",0
1940,1872180,"Madrid",4,977,"1356564437977755649",0
1941,262025,"Barcelona",5,852,"1356565574080430082",0
1942,875655,"Barcelona",1,917,"1356566206677925889",0
1943,49535,"Ibiza",2,1117,"1356567090338086912",0
1944,1850689,"Barcelona",5,1376,"1356567722767900676",0
1945,1519013,"Bilbao",3,1473,"1356568858577014786",0
1946,814044,"Valencia",1,1423,"1356569490922864640",0
1947,1053582,"Oviedo",4,1258,"1356569871514030080",0
1948,1333907,"Sevilla",2,1177,"1356571258582933504",0
1949,1550131,"Sevilla",4,1441,"1356572394895388675",0
1950,7522,"Ibiza",2,417,"1356573027627118594",0
1951,1648761,"Barcelona",4,410,"1356574414775738370",0
1952,1525896,"Ibiza",3,1342,"1356575047272587272",0
1953,1527328,"Bilbao",5,718,"1356576434555396097",0
1954,1496908,"Bilbao",2,1173,"1356577067169681411",0
1955,1757975,"Bilbao",5,1182,"1356577951362523138",0
1956,2061327,"Ibiza",1,573,"1356578835484049412",0
1957,1288210,"Oviedo",3,1277,"1356580222976602114",0
1958,217949,"Valencia",4,565,"1356581107081314314",0
1959,2051148,"Sevilla",1,1405,"1356581739561418755",0
1960,1705115,"Valencia",5,699,"1356582875018231808",0
1961,1155065,"Valencia",4,484,"1356584262749847553",0
1962,720368,"Ibiza",1,1223,"1356585650384994305",0
1963,693635,"Sevilla",5,891,"1356586534498144257",0
1964,1262552,"Madrid",4,717,"1356587418862944263",0
1965,1979633,"Oviedo",1,705,"1356588051561119745",0
1966,868299,"Bilbao",5,592,"1356588935795920896",0
1967,1390178,"Valencia",1,616,"1356590071915421703",0
1968,2079741,"Ibiza",1,1201,"1356590452468822022",0
1969,491567,"Bilbao",3,902,"1356591336779100163",0
1970,1583797,"Madrid",5,748,"1356592220963540996",0
1971,1468010,"Barcelona",1,1281,"1356592853309399041",0
1972,1736019,"Bilbao",1,708,"1356593486011789312",0
1973,1903551,"Sevilla",3,1113,"1356594873575612416",0
1974,189716,"Barcelona",1,829,"1356595757780992002",0
1975,294958,"Bilbao",1,802,"1356597145256808450",0
1976,1645041,"Sevilla",5,955,"1356598281132982273",0
1977,402432,"Bilbao",1,666,"1356598913676017665",0
1978,294722,"Oviedo",2,1319,"1356600301202120705",0
1979,1303786,"Madrid",3,494,"1356600681700933633",0
1980,729488,"Oviedo",4,731,"1356601314319425537",0
1981,2044024,"Barcelona",5,1031,"1356601946547838977",0
1982,596654,"Sevilla",1,484,"1356603082386341890",0
